sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,display_product_options_in,map_price,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,is_in_stock,website_id,color,size
KAN-AP-21S51_4,Default,simple,Default Category/Shop/Bottoms,base,DELILAH CULLOTES_S,"Wide leg multi panel culottes with tone on tone schiffli embroidery. East to wear with zip opening on side and elastic at the back. Shorts length lining is attached.
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Dry clean only.

Model is 5'9"" and is wearing a Small size. Trouser length 37""/94cms

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg multi panel culottes with tone on tone schiffli embroidery.,1,1,Taxable Goods,Not Visible Individually,6200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Blue,S
KAN-AP-21S51_3,Default,simple,Default Category/Shop/Bottoms,base,DELILAH CULLOTES_M,"Wide leg multi panel culottes with tone on tone schiffli embroidery. East to wear with zip opening on side and elastic at the back. Shorts length lining is attached.
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Dry clean only.

Model is 5'9"" and is wearing a Small size. Trouser length 37""/94cms

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg multi panel culottes with tone on tone schiffli embroidery.,1,1,Taxable Goods,Not Visible Individually,6200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Blue,M
KAN-AP-21S51_2,Default,simple,Default Category/Shop/Bottoms,base,DELILAH CULLOTES_L,"Wide leg multi panel culottes with tone on tone schiffli embroidery. East to wear with zip opening on side and elastic at the back. Shorts length lining is attached.
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Dry clean only.

Model is 5'9"" and is wearing a Small size. Trouser length 37""/94cms

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg multi panel culottes with tone on tone schiffli embroidery.,1,1,Taxable Goods,Not Visible Individually,6200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Blue,L
KAN-AP-21S51_1,Default,simple,Default Category/Shop/Bottoms,base,DELILAH CULLOTES_XL,"Wide leg multi panel culottes with tone on tone schiffli embroidery. East to wear with zip opening on side and elastic at the back. Shorts length lining is attached.
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Dry clean only.

Model is 5'9"" and is wearing a Small size. Trouser length 37""/94cms

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg multi panel culottes with tone on tone schiffli embroidery.,1,1,Taxable Goods,Not Visible Individually,6200,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Blue,XL
KAN-AP-21S55_5,Default,simple,Default Category/Shop/Co-Ords,base,FLORENCE CO-ORD_XS,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. Trouser is straight fit with wide elastic all round at waist.
-Linen -Full Sleeves -Oversized fit shirt -Relaxed fit trouser -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt and straight fit trousers Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,12500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XS
KAN-AP-21S55_4,Default,simple,Default Category/Shop/Co-Ords,base,FLORENCE CO-ORD_S,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. Trouser is straight fit with wide elastic all round at waist.
-Linen -Full Sleeves -Oversized fit shirt -Relaxed fit trouser -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt and straight fit trousers Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,12500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,S
KAN-AP-21S55_3,Default,simple,Default Category/Shop/Co-Ords,base,FLORENCE CO-ORD_M,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. Trouser is straight fit with wide elastic all round at waist.
-Linen -Full Sleeves -Oversized fit shirt -Relaxed fit trouser -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt and straight fit trousers Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,12500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Orange,M
KAN-AP-21S55_2,Default,simple,Default Category/Shop/Co-Ords,base,FLORENCE CO-ORD_L,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. Trouser is straight fit with wide elastic all round at waist.
-Linen -Full Sleeves -Oversized fit shirt -Relaxed fit trouser -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt and straight fit trousers Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,12500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,L
KAN-AP-21S55_1,Default,simple,Default Category/Shop/Co-Ords,base,FLORENCE CO-ORD_XL,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. Trouser is straight fit with wide elastic all round at waist.
-Linen -Full Sleeves -Oversized fit shirt -Relaxed fit trouser -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt and straight fit trousers Co-Ord set.,1,1,Taxable Goods,Not Visible Individually,12500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XL
KAN-AP-21S56_5,Default,simple,Default Category/Shop/Dresses,base,FLORENCE TUNIC_XS,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. 
-Linen -Full Sleeves -Oversized fit -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt.,1,1,Taxable Goods,Not Visible Individually,8500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XS
KAN-AP-21S56_4,Default,simple,Default Category/Shop/Dresses,base,FLORENCE TUNIC_S,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. 
-Linen -Full Sleeves -Oversized fit -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt.,1,1,Taxable Goods,Not Visible Individually,8500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,S
KAN-AP-21S56_3,Default,simple,Default Category/Shop/Dresses,base,FLORENCE TUNIC_M,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. 
-Linen -Full Sleeves -Oversized fit -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt.,1,1,Taxable Goods,Not Visible Individually,8500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Orange,M
KAN-AP-21S56_2,Default,simple,Default Category/Shop/Dresses,base,FLORENCE TUNIC_L,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. 
-Linen -Full Sleeves -Oversized fit -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt.,1,1,Taxable Goods,Not Visible Individually,8500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,L
KAN-AP-21S56_1,Default,simple,Default Category/Shop/Dresses,base,FLORENCE TUNIC_XL,"Oversized button down shirt dress with floral hand embroidery. Comes with the braided handmade belt. 
-Linen -Full Sleeves -Oversized fit -Made in India 

Wash Care: This product is delicate so Dry Clean only.

Model is 5'9"" and is wearing a Small size. Shirt length 44""/112cms.

Shipping: This product is expected to be shipped within 10-12 days.",Oversized button down shirt dress with floral hand embroidery & belt.,1,1,Taxable Goods,Not Visible Individually,8500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XL
KAN-AP-21S57_5,Default,simple,Default Category/Shop/Bottoms,base,FLORENCE TROUSER_XS,"Trouser is straight fit with wide elastic all round at waist. 
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Straight fit trouser with all round elastic at waist.,1,1,Taxable Goods,Not Visible Individually,4000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XS
KAN-AP-21S57_4,Default,simple,Default Category/Shop/Bottoms,base,FLORENCE TROUSER_S,"Trouser is straight fit with wide elastic all round at waist. 
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Straight fit trouser with all round elastic at waist.,1,1,Taxable Goods,Not Visible Individually,4000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,S
KAN-AP-21S57_3,Default,simple,Default Category/Shop/Bottoms,base,FLORENCE TROUSER_M,"Trouser is straight fit with wide elastic all round at waist. 
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Straight fit trouser with all round elastic at waist.,1,1,Taxable Goods,Not Visible Individually,4000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",5,1,0,1,Orange,M
KAN-AP-21S57_2,Default,simple,Default Category/Shop/Bottoms,base,FLORENCE TROUSER_L,"Trouser is straight fit with wide elastic all round at waist. 
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Straight fit trouser with all round elastic at waist.,1,1,Taxable Goods,Not Visible Individually,4000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",3,1,0,1,Orange,L
KAN-AP-21S57_1,Default,simple,Default Category/Shop/Bottoms,base,FLORENCE TROUSER_XL,"Trouser is straight fit with wide elastic all round at waist. 
-Linen -Relaxed fit -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length 38""/96.5cms.

Shipping: This product is expected to be shipped within 10-12 days.",Straight fit trouser with all round elastic at waist.,1,1,Taxable Goods,Not Visible Individually,4000,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Orange,XL
KAN-AP-21S59_5,Default,simple,Default Category/Shop/Bottoms,base,COAST TROUSER_XS,"Wide leg trouser in floral print. Has side zip and button opening and cut pockets. Easy to wear with elastic as back.
-Viscose -Cut pockets -True to size -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length is 40""/102cms.

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg trouser in floral print.,1,1,Taxable Goods,Not Visible Individually,4500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",1,1,0,1,Olive,XS
KAN-AP-21S59_4,Default,simple,Default Category/Shop/Bottoms,base,COAST TROUSER_S,"Wide leg trouser in floral print. Has side zip and button opening and cut pockets. Easy to wear with elastic as back.
-Viscose -Cut pockets -True to size -Made in India 

Wash Care: This product is delicate so Soft Hand wash only.

Model is 5'9"" and is wearing a Small size. Trouser length is 40""/102cms.

Shipping: This product is expected to be shipped within 10-12 days.",Wide leg trouser in floral print.,1,1,Taxable Goods,Not Visible Individually,4500,,Block after Info Column,,Use config,,"has_options=1,quantity_and_stock_status=In Stock,required_options=0",2,1,0,1,Olive,S
